id,name,description,how_to_earn,category,type,rarity,stat_key,threshold,threshold_type,requires_verification,icon,icon_url,color_primary,color_secondary,color_glow,banner_gradient,sport,is_active,display_order,created_at,frame_url,glow_url,unlock_effect_url,xp_reward,target_role,min_level,stacks_into,flavor_text,cadence,badge_image_url,chain_id,chain_position,tier,tier0_image_url,engagement_category
adf1038a-add7-4523-80a2-abb1f78147a4,Communicator III,Send 50 blasts,Newsletter level,Communication,stat_cumulative,rare,blasts_sent,50,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_communicator-iii_rare.png,,,,,volleyball,true,54,2026-03-27T20:07:59.583905+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_communicator-iii_rare.png,84,4,3,,community
69ba3244-3cb5-46c8-83e9-833d072c206c,Shoutout Admin I,Give 10 shoutouts,Recognizing the community,Communication,stat_cumulative,common,shoutouts_given,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-i_common.png,,,,,volleyball,true,57,2026-03-27T20:07:59.678008+00:00,,,,25,admin,1,Shoutout Admin II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-i_common.png,85,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_shoutout-admin-i-chain_tier0.png,community
eefe1288-8247-4447-9687-d14ec275e00e,Shoutout Admin II,Give 25 shoutouts,Morale officer,Communication,stat_cumulative,uncommon,shoutouts_given,25,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-ii_uncommon.png,,,,,volleyball,true,58,2026-03-27T20:07:59.786085+00:00,,,,50,admin,3,Shoutout Admin III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-ii_uncommon.png,85,2,2,,community
fb5631ba-171c-4c77-be5f-e3ca29a837d7,Shoutout Admin III,Give 50 shoutouts,Everyone feels seen,Communication,stat_cumulative,rare,shoutouts_given,50,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-iii_rare.png,,,,,volleyball,true,59,2026-03-27T20:07:59.879469+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_shoutout-admin-iii_rare.png,85,3,3,,community
9c7a26a0-4fdd-488e-9b35-824bcde4e674,Waiver Compliance 80%,80%+ waivers signed,Getting there,Operations,stat_cumulative,common,waiver_compliance,80,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_waiver-compliance-80_common.png,,,,,volleyball,true,63,2026-03-27T20:07:59.987589+00:00,,,,25,admin,1,Waiver Compliance 95%,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_waiver-compliance-80_common.png,86,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_waiver-compliance-80-chain_tier0.png,milestone
14f8f4ae-44e6-449c-9a3b-97b98704f3f7,Waiver Compliance 95%,95%+ waivers signed,Nearly buttoned up,Operations,stat_cumulative,uncommon,waiver_compliance,95,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_waiver-compliance-95_uncommon.png,,,,,volleyball,true,64,2026-03-27T20:08:00.079727+00:00,,,,50,admin,3,Full Compliance,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_waiver-compliance-95_uncommon.png,86,2,2,,milestone
defda691-a651-4ba1-916c-3015b6fca78e,Full Compliance,100% waivers signed,Legal eagle,Operations,stat_cumulative,rare,waiver_compliance,100,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_full-compliance_rare.png,,,,,volleyball,true,65,2026-03-27T20:08:00.233905+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_full-compliance_rare.png,86,3,3,,milestone
8bdcda64-92c5-4830-b1e2-796492b88a6f,Event Planner I,Create 25 events in a season,Busy schedule,Operations,stat_cumulative,common,events_created,25,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-i_common.png,,,,,volleyball,true,69,2026-03-27T20:08:00.329627+00:00,,,,25,admin,1,Event Planner II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-i_common.png,87,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_event-planner-i-chain_tier0.png,milestone
d60fc4cf-7df1-4a5a-83b7-23d897852fe1,Event Planner II,Create 50 events,Every day is something,Operations,stat_cumulative,uncommon,events_created,50,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-ii_uncommon.png,,,,,volleyball,true,70,2026-03-27T20:08:00.440684+00:00,,,,50,admin,3,Event Planner III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-ii_uncommon.png,87,2,2,,milestone
4b9c8c77-4417-43f5-813a-f4cbdc63fc44,Event Planner III,Create 100 events,Tournament-level scheduling,Operations,stat_cumulative,rare,events_created,100,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-iii_rare.png,,,,,volleyball,true,71,2026-03-27T20:08:00.553185+00:00,,,,100,admin,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_event-planner-iii_rare.png,87,3,3,,milestone
c9a9077b-9142-4a71-ae60-fbae0cd88d26,Year One,Complete your first full season,You survived,Career,stat_cumulative,common,seasons_completed,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_year-one_common.png,,,,,volleyball,true,79,2026-03-27T20:08:00.735804+00:00,,,,25,admin,1,Year Two,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_year-one_common.png,88,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_year-one-chain_tier0.png,milestone
441a3c9c-93a9-469b-bd0d-bee1efba67a4,Year Two,Complete 2 seasons,Coming back for more,Career,stat_cumulative,common,seasons_completed,2,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_year-two_common.png,,,,,volleyball,true,80,2026-03-27T20:08:00.826701+00:00,,,,25,admin,1,Veteran Admin,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_year-two_common.png,88,2,1,,milestone
665efcf2-83fd-4e92-b2ef-c6d1a62f584a,Veteran Admin,Decade of seasons,Create 10 seasons,Growth,stat_cumulative,rare,seasons_created,10,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_veteran-admin_rare.png,,,,,volleyball,true,4,2026-03-27T20:08:00.936278+00:00,,,,100,admin,6,OG Admin,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_veteran-admin_rare.png,88,3,3,,milestone
78d7f75a-0808-496e-b3fe-3157bce7019c,OG Admin,20+ seasons created,This IS your life,Growth,stat_cumulative,epic,seasons_created,20,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_og-admin_epic.png,,,,,volleyball,true,5,2026-03-27T20:08:01.025699+00:00,,,,200,admin,10,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_og-admin_epic.png,88,4,4,,milestone
3f32b1ad-4e2f-4c9a-8108-bb07ff7ad88c,5 Seasons Complete,Complete 5 seasons,This is a real club,Career,stat_cumulative,rare,seasons_completed,5,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_5-seasons-complete_rare.png,,,,,volleyball,true,82,2026-03-27T20:08:01.23134+00:00,,,,100,admin,6,10 Seasons Complete,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_5-seasons-complete_rare.png,89,2,3,,milestone
b01b46c0-2142-4ff8-84c8-b775b5d68da4,10 Seasons Complete,Complete 10 seasons,Community institution,Career,stat_cumulative,epic,seasons_completed,10,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_10-seasons-complete_epic.png,,,,,volleyball,true,83,2026-03-27T20:08:01.341737+00:00,,,,200,admin,10,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_10-seasons-complete_epic.png,89,3,4,,milestone
3f9e98d7-eb08-457c-a88c-95230dddb54b,Level 5 Admin,Reach Level 5,admin_level,Levels,stat_cumulative,common,admin_level,5,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-5-admin_common.png,,,,,volleyball,true,84,2026-03-27T20:08:01.44076+00:00,,,,25,admin,1,Level 10 Admin,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-5-admin_common.png,90,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_level-5-admin-chain_tier0.png,milestone
060ffe4e-e3fb-4293-8459-48e9610964b0,Level 10 Admin,Reach Level 10,admin_level,Levels,stat_cumulative,rare,admin_level,10,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-10-admin_rare.png,,,,,volleyball,true,85,2026-03-27T20:08:01.563008+00:00,,,,100,admin,1,Level 15 Admin,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-10-admin_rare.png,90,2,3,,milestone
b0d56782-61cc-4878-ac53-bd95d5a5ad71,Level 15 Admin,Reach Level 15,admin_level,Levels,stat_cumulative,epic,admin_level,15,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-15-admin_epic.png,,,,,volleyball,true,86,2026-03-27T20:08:01.661233+00:00,,,,200,admin,1,Level 20 Admin,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-15-admin_epic.png,90,3,4,,milestone
574b5a6d-a239-458b-96ad-4643b7980e67,Level 20 Admin,Reach Level 20 -- Diamond Admin,admin_level,Levels,stat_cumulative,legendary,admin_level,20,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-20-admin_legendary.png,,,,,volleyball,true,87,2026-03-27T20:08:01.775585+00:00,,,,500,admin,1,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_level-20-admin_legendary.png,90,4,5,,milestone
9648e0a3-dec4-41bb-9705-bf1846f6729f,Badge Collector I,Earn 10 badges,Getting started,Meta,stat_cumulative,common,total_badges,10,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-i_common.png,,,,,volleyball,true,88,2026-03-27T20:08:01.874732+00:00,,,,25,admin,1,Badge Collector II,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-i_common.png,91,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_badge-collector-i-chain_tier0.png,community
d8b50b65-7f9b-4b52-ac54-05b223a93448,Badge Collector II,Earn 25 badges,Impressive collection,Meta,stat_cumulative,uncommon,total_badges,25,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-ii_uncommon.png,,,,,volleyball,true,89,2026-03-27T20:08:01.983242+00:00,,,,50,admin,3,Badge Collector III,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-ii_uncommon.png,91,2,2,,community
320315f5-4c57-41c6-a500-913c4d89cce0,Badge Collector III,Earn 50 badges,Trophy case is full,Meta,stat_cumulative,rare,total_badges,50,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-iii_rare.png,,,,,volleyball,true,90,2026-03-27T20:08:02.075594+00:00,,,,100,admin,6,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_badge-collector-iii_rare.png,91,3,3,,community
862fb2a4-9329-41da-bda6-ffb1577d23f8,Community Impact: 100,100 unique families served (career),Changing lives,Elite,stat_cumulative,rare,lifetime_families,100,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_community-impact-100_rare.png,,,,,volleyball,true,95,2026-03-27T20:08:02.20179+00:00,,,,100,admin,6,Community Impact: 500,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_community-impact-100_rare.png,92,1,3,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_community-impact-100-chain_tier0.png,coach
75da6c63-ffe1-4121-b6d4-438bd41c7a32,Community Impact: 500,500 unique families served,Community pillar,Elite,stat_cumulative,epic,lifetime_families,500,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_community-impact-500_epic.png,,,,,volleyball,true,96,2026-03-27T20:08:02.300509+00:00,,,,200,admin,10,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_community-impact-500_epic.png,92,2,4,,coach
d5ecfc5f-0b07-4197-94c4-178e799b678e,First Assignment,Welcome to the team,Get assigned to manage your first team,Management,stat_cumulative,common,teams_managed,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-assignment_common.png,,,,,volleyball,true,1,2026-03-27T20:08:02.414389+00:00,,,,25,team_manager,1,Multi-Team Manager,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-assignment_common.png,93,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_first-assignment-chain_tier0.png,milestone
0bb3c08b-61b9-4a07-9fd3-9185b5e9c243,Multi-Team Manager,Manage 2 teams,Doubling up,Management,stat_cumulative,uncommon,teams_managed,2,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-team-manager_uncommon.png,,,,,volleyball,true,2,2026-03-27T20:08:02.512039+00:00,,,,50,team_manager,3,Triple Duty,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_multi-team-manager_uncommon.png,93,2,2,,milestone
802f3a83-4cae-4787-9c35-a72ed6be3fff,Triple Duty,Manage 3+ teams simultaneously,How do you sleep?,Management,stat_cumulative,rare,teams_managed,3,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_triple-duty_rare.png,,,,,volleyball,true,3,2026-03-27T20:08:02.62684+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_triple-duty_rare.png,93,3,3,,milestone
5bfa3e07-cb45-4b46-9e85-cc0816401f55,First Season,Complete your first season as TM,You made it through,Career,stat_cumulative,common,seasons_managed,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-season_common.png,,,,,volleyball,true,4,2026-03-27T20:08:02.715259+00:00,,,,25,team_manager,1,Returning Manager,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-season_common.png,94,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_first-season-chain_tier0.png,milestone
86e99f48-4c1b-4183-987a-ecf5498d7d04,Returning Manager,Manage 2nd season,They asked you back,Career,stat_cumulative,common,seasons_managed,2,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_returning-manager_common.png,,,,,volleyball,true,5,2026-03-27T20:08:02.835106+00:00,,,,25,team_manager,1,Veteran Manager,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_returning-manager_common.png,94,2,1,,milestone
cb43ee9c-8d35-4ebb-afeb-1a8691b1d1d1,Veteran Manager,Manage 3 seasons,Indispensable,Career,stat_cumulative,uncommon,seasons_managed,3,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_veteran-manager_uncommon.png,,,,,volleyball,true,6,2026-03-27T20:08:02.931159+00:00,,,,50,team_manager,3,Lifer Manager,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_veteran-manager_uncommon.png,94,3,2,,milestone
b67f41c5-2e7b-4d59-8020-0fd820621d51,Lifer Manager,Manage 5+ seasons,This IS your role,Career,stat_cumulative,rare,seasons_managed,5,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_lifer-manager_rare.png,,,,,volleyball,true,7,2026-03-27T20:08:03.046819+00:00,,,,100,team_manager,6,Decade Manager,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_lifer-manager_rare.png,94,4,3,,milestone
efe73141-83a5-4500-ba4b-7ea23922b508,Decade Manager,Manage 10+ seasons,Institution,Career,stat_cumulative,epic,seasons_managed,10,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_decade-manager_epic.png,,,,,volleyball,true,8,2026-03-27T20:08:03.134985+00:00,,,,200,team_manager,10,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_decade-manager_epic.png,94,5,4,,milestone
3cd3ff22-133e-4fa7-a802-b29a9c32af8a,Roster Master I,Fill 1 team to capacity,All spots filled,Operations,stat_cumulative,common,rosters_filled,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-i_common-v2.png,,,,,volleyball,true,11,2026-03-27T20:08:03.244657+00:00,,,,25,team_manager,1,Roster Master II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-i_common-v2.png,95,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_roster-master-i-chain_tier0-v2.png,milestone
dc211d39-ec02-4586-9e3a-67793a904f9d,Roster Master II,Fill all assigned teams,Every roster full,Operations,stat_cumulative,uncommon,rosters_filled_all,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-ii_uncommon-v2.png,,,,,volleyball,true,12,2026-03-27T20:08:03.34037+00:00,,,,50,team_manager,3,Roster Master III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-ii_uncommon-v2.png,95,2,2,,milestone
7f43a980-9cf2-4deb-9368-3e26f5d0de8e,Roster Master III,Fill all teams 3 seasons in a row,Roster guru,Operations,stat_cumulative,rare,consecutive_full_rosters,3,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-iii_rare-v2.png,,,,,volleyball,true,13,2026-03-27T20:08:03.457546+00:00,,,,100,team_manager,6,,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_roster-master-iii_rare-v2.png,95,3,3,,milestone
3d105c01-a938-421e-af9a-86c7b455c7f7,Player Sorter I,Assign 10 players to teams,Finding their home,Operations,stat_cumulative,common,players_assigned,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-i_common.png,,,,,volleyball,true,14,2026-03-27T20:08:03.56493+00:00,,,,25,team_manager,1,Player Sorter II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-i_common.png,96,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_player-sorter-i-chain_tier0.png,milestone
77fac2ba-8637-4e9d-9e0c-7c750234e724,Player Sorter II,Assign 25 players,Sorting hat vibes,Operations,stat_cumulative,uncommon,players_assigned,25,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-ii_uncommon.png,,,,,volleyball,true,15,2026-03-27T20:08:03.676746+00:00,,,,50,team_manager,3,Player Sorter III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-ii_uncommon.png,96,2,2,,milestone
2003e95b-05c5-4073-921f-65e2909ccab2,Player Sorter III,Assign 50 players,Human algorithm,Operations,stat_cumulative,rare,players_assigned,50,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-iii_rare.png,,,,,volleyball,true,16,2026-03-27T20:08:03.770044+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_player-sorter-iii_rare.png,96,3,3,,milestone
9b970ec8-536c-41fe-9450-c8e4bd9423b6,Jersey Assigned I,Assign jerseys to 10 players,Suited up,Operations,stat_cumulative,common,jerseys_assigned,10,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_jersey-assigned-i_common.png,,,,,volleyball,true,17,2026-03-27T20:08:03.886299+00:00,,,,25,team_manager,1,Jersey Assigned II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_jersey-assigned-i_common.png,97,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_jersey-assigned-i-chain_tier0.png,milestone
e398ca5e-a3ca-4b82-8406-58889a9c6433,Jersey Assigned II,Assign all team jerseys,No conflicts,Operations,stat_cumulative,uncommon,jerseys_assigned_all,1,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_jersey-assigned-ii_uncommon.png,,,,,volleyball,true,18,2026-03-27T20:08:03.975733+00:00,,,,50,team_manager,3,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_jersey-assigned-ii_uncommon.png,97,2,2,,milestone
6d7622b9-5dae-46af-bd5d-f1b266b454a8,First Blast,Send your first blast,Communication started,Communication,stat_cumulative,common,blasts_sent,1,lifetime,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-blast_common.png,,,,,volleyball,true,26,2026-03-27T20:08:04.084919+00:00,,,,25,team_manager,1,Blast Master I,,lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_first-blast_common.png,98,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_first-blast-chain_tier0.png,community
a054c4c6-1809-4fc4-99f1-e5a4357c082a,Blast Master I,Send 5 blasts,Keeping parents informed,Communication,stat_cumulative,common,blasts_sent,5,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-i_common.png,,,,,volleyball,true,27,2026-03-27T20:08:04.1739+00:00,,,,25,team_manager,1,Blast Master II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-i_common.png,98,2,1,,community
9e596744-fac6-4cb2-ade2-5d5775f1c2b3,Blast Master II,Send 15 blasts,Communication pro,Communication,stat_cumulative,uncommon,blasts_sent,15,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-ii_uncommon.png,,,,,volleyball,true,28,2026-03-27T20:08:04.281634+00:00,,,,50,team_manager,3,Blast Master III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-ii_uncommon.png,98,3,2,,community
e12586a9-6998-467c-82f7-68e4bffda657,Blast Master III,Send 30 blasts,Information superhighway,Communication,stat_cumulative,rare,blasts_sent,30,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-iii_rare.png,,,,,volleyball,true,29,2026-03-27T20:08:04.371256+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_blast-master-iii_rare.png,98,4,3,,community
1c6ab6f7-211e-4c74-9d96-60c5e1a0a534,Shoutout Manager I,Give 5 shoutouts,Recognizing effort,Communication,stat_cumulative,common,shoutouts_given,5,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-i_common.png,,,,,volleyball,true,30,2026-03-27T20:08:04.486805+00:00,,,,25,team_manager,1,Shoutout Manager II,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-i_common.png,99,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tier0/tm_shoutout-manager-i-chain_tier0.png,community
491465e6-356f-4849-9ce7-14314334ccde,Shoutout Manager II,Give 15 shoutouts,Encourager in chief,Communication,stat_cumulative,uncommon,shoutouts_given,15,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-ii_uncommon.png,,,,,volleyball,true,31,2026-03-27T20:08:04.576685+00:00,,,,50,team_manager,3,Shoutout Manager III,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-ii_uncommon.png,99,2,2,,community
30c99d00-1991-4274-890d-dbd53f093db2,Shoutout Manager III,Give 30 shoutouts,Everyone feels seen,Communication,stat_cumulative,rare,shoutouts_given,30,season,false,,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-iii_rare.png,,,,,volleyball,true,32,2026-03-27T20:08:04.696318+00:00,,,,100,team_manager,6,,,season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/tm/tm_shoutout-manager-iii_rare.png,99,3,3,,community
